510042000168,VA-012-0120390,5100420,VA-012,KG,05,CLOVERDALE ELEM,BOTETOURT CO PBLC SCHS,833 Cougar Drive,Cloverdale,VA,24077,,(540)992-1086,No,No,No,†,259.00000,15.00000,17.3000000,–,–
510177002745,VA-041-0410020,5101770,VA-041,PK,05,CLUSTER SPRINGS ELEM,HALIFAX CO PBLC SCHS,7091 Huell Matthews Hwy.,Alton,VA,24520,,(434)517-2600,No,No,Yes,Yes,538.00000,36.81000,14.6000000,–,–
510126002800,VA-029-0292347,5101260,VA-029,PK,06,COATES ELEM,FAIRFAX CO PBLC SCHS,2480 River Birch Rd.,Herndon,VA,20171,,(703)713-3000,No,No,No,†,736.00000,53.58000,13.7000000,–,–
510025603031,VA-432-4320011,5100256,VA-432,UG,UG,CODERVA REGIONAL HIGH,CODE RVA HIGH,1405 Cummings Dr,Richmond,VA,23220,,(804)543-9921,No,No,No,†,–,–,†,–,–
510408001787,VA-096-0960651,5104080,VA-096,05,08,COEBURN MIDDLE,WISE CO PBLC SCHS,PO Box 670,Coeburn,VA,24230,,(276)395-2135,No,No,No,†,340.00000,29.18000,11.7000000,–,–
510408001788,VA-096-0960653,5104080,VA-096,PK,04,COEBURN PRIMARY,WISE CO PBLC SCHS,PO Box 1337,Coeburn,VA,24230,,(276)395-6100,No,No,Yes,Yes,401.00000,29.00000,13.8000000,–,–
510183001995,VA-042-0420070,5101830,VA-042,PK,05,COLD HARBOR ELEM,HANOVER CO PBLC SCHS,6740 Cold Harbor Road,Mechanicsville,VA,23111,,(804)723-3620,No,No,No,†,479.00000,27.36000,17.5000000,–,–
510267001089,VA-118-1180550,5102670,VA-118,PK,05,COLEMAN PLACE ELEM,NORFOLK CITY PBLC SCHS,2445 Palmyra St.,Norfolk,VA,23513,,(757)852-4641,No,No,Yes,Yes,603.00000,43.17000,14.0000000,–,–
510313001290,VA-075-0750660,5103130,VA-075,PK,05,COLES ELEM,PRINCE WILLIAM CO PBLC SCHS,7405 Hoadly Rd,Manassas,VA,20112,,(703)791-3141,No,No,No,†,407.00000,30.48000,13.4000000,–,–
510384001680,VA-128-1280720,5103840,VA-128,PK,05,COLLEGE PARK ELEM,VA BEACH CITY PBLC SCHS,1110 Bennington Rd,Virginia Beach,VA,23464,3764,(757)648-2280,No,No,Yes,Yes,489.00000,36.31000,13.5000000,–,–
510371003058,VA-127-1270397,5103710,VA-127,06,08,COLONEL FRED CHERRY MIDDLE SCHOOL,SUFFOLK CITY PBLC SCHS,7401 Burbage Drive,SUFFOLK,VA,23435,,(757)925-6752,No,No,No,†,769.00000,50.92000,15.1000000,–,–
510093001956,VA-202-2020022,5100930,VA-202,PK,07,COLONIAL BEACH ELEM,COLONIAL BEACH PBLC SCHS,102 First Street,Colonial Beach,VA,22443,,(804)224-9897,No,No,Yes,No,398.00000,23.66000,16.8000000,–,–
510093001957,VA-202-2020021,5100930,VA-202,08,12,COLONIAL BEACH HIGH,COLONIAL BEACH PBLC SCHS,100 First St.,Colonial Beach,VA,22443,,(804)224-7166,No,No,No,†,236.00000,16.89000,14.0000000,–,–
510042000169,VA-012-0120400,5100420,VA-012,PK,05,COLONIAL ELEM,BOTETOURT CO PBLC SCHS,2941 Webster Rd,Blue Ridge,VA,24064,,(540)977-6773,No,No,No,†,404.00000,22.50000,18.0000000,–,–
510366001923,VA-089-0890424,5103660,VA-089,09,12,COLONIAL FORGE HIGH,STAFFORD CO PBLC SCHS,550 Courthouse Rd,Stafford,VA,22554,,(540)658-6115,No,No,No,†,1954.00000,134.79000,14.5000000,–,–
510096000361,VA-106-1060040,5100960,VA-106,09,12,COLONIAL HEIGHTS HIGH,COLONIAL HEIGHTS CITY PBLC SCHS,3600 Conduit Rd,Colonial Heights,VA,23834,3798,(804)524-3405,No,No,No,†,833.00000,76.69000,10.9000000,–,–
510096000362,VA-106-1060020,5100960,VA-106,06,08,COLONIAL HEIGHTS MIDDLE,COLONIAL HEIGHTS CITY PBLC SCHS,500 Conduit Rd,Colonial Heights,VA,23834,3798,(804)524-3420,No,No,Yes,No,658.00000,47.20000,13.9000000,–,–
510096002941,VA-106-1060161,5100960,VA-106,UG,UG,COLONIAL HEIGHTS TECH CTR,COLONIAL HEIGHTS CITY PBLC SCHS,3451 Conduit Road,Colonial Heights,VA,23834,,(804)524-3405,No,No,No,†,0.00000,–,†,–,–
510189002756,VA-043-0430093,5101890,VA-043,PK,05,COLONIAL TRAIL ELEM,HENRICO CO PBLC SCHS,12101 Bacova Drive,Glen Allen,VA,23059,,(804)364-0055,No,No,No,†,713.00000,36.00000,19.8000000,–,–
510126000452,VA-029-0291510,5101260,VA-029,PK,05,COLUMBIA ELEM,FAIRFAX CO PBLC SCHS,6720 Alpine Dr,Annandale,VA,22003,,(703)916-2500,No,No,No,†,413.00000,33.67000,12.3000000,–,–
510126002333,VA-029-0292234,5101260,VA-029,PK,06,COLVIN RUN ELEM,FAIRFAX CO PBLC SCHS,1400 Trap Rd.,Vienna,VA,22182,,(703)757-3000,No,No,No,†,741.00000,50.10000,14.8000000,–,–
510003501936,VA-270-2700010,5100035,VA-270,UG,UG,COMMONWEALTH GOV .SCH.,COMMONWEALTH GOVERNOR'S SCHOOL,12301 Spotswood Furnace Road,Fredericksburg,VA,22407,,(540)891-2445,No,Yes,No,†,0.00000,–,†,–,–
510126000579,VA-029-0290191,5101260,VA-029,UG,UG,COMMUNITY BASED EDUCATION,FAIRFAX CO PBLC SCHS,7423 Camp Alger Ave,Falls Church,VA,22042,,(703)208-7823,No,No,No,†,0.00000,–,†,–,–
510060000226,VA-016-0160130,5100600,VA-016,PK,05,CONCORD ELEM,CAMPBELL CO PBLC SCHS,PO Box 95,Concord,VA,24538,,(434)993-2257,No,No,Yes,Yes,388.00000,24.50000,15.8000000,–,–
510366002465,VA-089-0890431,5103660,VA-089,PK,05,CONWAY ELEM,STAFFORD CO PBLC SCHS,105 Primmer House Road,Fredericksburg,VA,22405,,(540)361-1455,No,No,Yes,No,839.00000,44.00000,19.1000000,–,–
510225002154,VA-053-0530160,5102250,VA-053,PK,05,COOL SPRING ELEM,LOUDOUN CO PBLC SCHS,501 Tavistock Dr SE,Leesburg,VA,20175,,(571)252-2890,No,No,No,†,543.00000,38.42000,14.1000000,–,–
510291001202,VA-120-1200110,5102910,VA-120,KG,05,COOL SPRING ELEM,PETERSBURG CITY PBLC SCHS,1450 Talley Avenue,Petersburg,VA,23803,,(804)862-7002,No,No,Yes,Yes,511.00000,36.50000,14.0000000,–,–
510183001617,VA-042-0420551,5101830,VA-042,PK,05,COOL SPRING ELEM,HANOVER CO PBLC SCHS,9964 Honey Meadows Rd,Mechanicsville,VA,23116,,(804)723-3560,No,No,No,†,647.00000,30.28000,21.4000000,–,–
510212002339,VA-050-0500190,5102120,VA-050,PK,02,COOL SPRING PRIMARY,KING WILLIAM CO PBLC SCHS,7301 Acquinton Church Rd.,King William,VA,23086,,(804)769-3434,No,No,Yes,Yes,397.00000,32.96000,12.0000000,–,–
510001402086,VA-280-2800010,5100014,VA-280,UG,UG,COOP CTR FOR EXCEP CHILDREN,COOP CTRS FOR EXCEPTIONAL CHILDREN,200 Maroon Tide Dr,Galax,VA,24333,,(276)236-8811,No,No,No,†,0.00000,–,†,–,–
510126000453,VA-029-0291190,5101260,VA-029,07,08,COOPER MIDDLE,FAIRFAX CO PBLC SCHS,977 Balls Hill Rd,Mclean,VA,22101,,(703)442-5800,No,Yes,No,†,946.00000,61.23000,15.4000000,–,–
510398001765,VA-095-0950210,5103980,VA-095,PK,05,COPLE ELEM,WESTMORELAND CO PBLC SCHS,7114 Cople Highway,Hague,VA,22469,,(804)472-2081,No,No,Yes,Yes,376.00000,28.50000,13.2000000,–,–
510342001518,VA-083-0830820,5103420,VA-083,PK,KG,COPPER CREEK ELEM,RUSSELL CO PBLC SCHS,23894 U.S. highway 58,Castlewood,VA,24224,,(276)794-9306,No,No,Yes,No,98.00000,9.00000,10.9000000,–,–
510012001826,VA-101-1010160,5100120,VA-101,PK,05,CORA KELLY SCHOOL,ALEXANDRIA CITY PBLC SCHS,3600 Commonwealth Ave,Alexandria,VA,22305,,(703)706-4420,No,No,Yes,Yes,312.00000,21.65000,14.4000000,–,–
510060002332,VA-016-0160822,5100600,VA-016,UG,UG,CORNERSTONE LEARNING CENTER,CAMPBELL CO PBLC SCHS,194 Dennis Riddle Dr.,Rustburg,VA,24588,,(434)332-8638,No,No,No,†,0.00000,–,†,–,–
510384000675,VA-128-1281041,5103840,VA-128,PK,05,CORPORATE LANDING ELEM,VA BEACH CITY PBLC SCHS,1590 Corporate Landing Pkwy,Virginia Beach,VA,23454,5604,(757)648-2360,No,No,No,†,407.00000,38.33000,10.6000000,–,–
510384001639,VA-128-1280980,5103840,VA-128,06,08,CORPORATE LANDING MIDDLE,VA BEACH CITY PBLC SCHS,1597 Corporate Landing Pkwy,Virginia Beach,VA,23454,,(757)648-4500,No,No,No,†,1129.00000,80.60000,14.0000000,–,–
510084002661,VA-021-0210840,5100840,VA-021,09,12,COSBY HIGH,CHESTERFIELD CO PBLC SCHS,14300 Fox Club Parkway,Midlothian,VA,23112,,(804)639-8340,No,No,No,†,2216.00000,121.69000,18.2000000,–,–
510239002292,VA-144-1440522,5102390,VA-144,PK,02,COUGAR ELEM,MANASSAS PARK CITY PBLC SCHS,9330 Brandon St.,Manassas Park,VA,20111,,(703)392-1317,No,No,Yes,Yes,791.00000,56.97000,13.9000000,–,–
510051001897,VA-014-0140090,5100510,VA-014,PK,07,COUNCIL ELEMENTARY/MIDDLE SCHOOL,BUCHANAN CO PBLC SCHS,7608 Helen Henderson Hwy,Honaker,VA,24260,,(276)859-9329,No,No,Yes,Yes,186.00000,15.37000,12.1000000,–,–
510051000193,VA-014-0141000,5100510,VA-014,08,12,COUNCIL HIGH,BUCHANAN CO PBLC SCHS,7802 Helen Henderson Hwy,Honaker,VA,24260,,(276)859-2627,No,No,No,†,125.00000,11.17000,11.2000000,–,–
510225002413,VA-053-0530890,5102250,VA-053,PK,05,COUNTRYSIDE ELEM,LOUDOUN CO PBLC SCHS,20624 Countryside Blvd.,Sterling,VA,20165,,(571)434-3250,No,No,No,†,664.00000,39.67000,16.7000000,–,–
510364002749,VA-088-0880816,5103640,VA-088,UG,UG,COURTHOUSE ACADEMY PRGM.,SPOTSYLVANIA CO PBLC SCHS,8020 River Stone Drive,Fredericksburg,VA,22407,,(540)582-5242,No,No,No,†,0.00000,–,†,–,–
510364000969,VA-088-0880501,5103640,VA-088,PK,05,COURTHOUSE RD ELEM,SPOTSYLVANIA CO PBLC SCHS,9911 Courthouse Rd,Spotsylvania,VA,22553,,(540)891-0400,No,No,No,†,760.00000,45.00000,16.9000000,–,–
510364002133,VA-088-0880022,5103640,VA-088,PK,05,COURTLAND ELEM,SPOTSYLVANIA CO PBLC SCHS,6601 Smith Station Rd,Spotsylvania,VA,22553,,(540)898-5422,No,No,No,†,490.00000,32.50000,15.1000000,–,–
510364001873,VA-088-0880020,5103640,VA-088,09,12,COURTLAND HIGH,SPOTSYLVANIA CO PBLC SCHS,6701 Smith Station Rd,Spotsylvania,VA,22553,,(540)898-4445,No,No,No,†,1463.00000,73.63000,19.9000000,–,–
510415002172,VA-098-0980090,5104150,VA-098,KG,05,COVENTRY ELEM,YORK CO PBLC SCHS,200 Owen Davis Blvd,Yorktown,VA,23693,,(757)898-0403,No,No,No,†,695.00000,42.00000,16.5000000,–,–
510099000367,VA-107-1070350,5100990,VA-107,08,12,COVINGTON HIGH,COVINGTON CITY PBLC SCHS,606 S. Lexington Avenue,Covington,VA,24426,,(540)965-1410,No,No,No,†,360.00000,23.05000,15.6000000,–,–
510313003044,VA-075-0750309,5103130,VA-075,PK,05,COVINGTON-HARPER ELEMENTARY,PRINCE WILLIAM CO PBLC SCHS,2500 River Heritage Blvd.,Dumfries,VA,22026,,(571)466-4500,No,No,No,†,733.00000,41.34000,17.7000000,–,–
510300001234,VA-121-1211130,5103000,VA-121,07,08,CRADOCK MIDDLE,PORTSMOUTH CITY PBLC SCHS,21 Alden Ave,Portsmouth,VA,23702,2268,(757)393-8788,No,No,No,†,554.00000,39.67000,14.0000000,–,–
510300002301,VA-121-1211580,5103000,VA-121,UG,UG,CRADOCK TECHNICAL & CAREER CENTER,PORTSMOUTH CITY PBLC SCHS,4300 George Washington Highway,Portsmouth,VA,23702,,(757)393-8117,No,No,No,†,0.00000,–,†,–,–
510102002111,VA-023-0230011,5101020,VA-023,06,12,CRAIG COUNTY HIGH,CRAIG CO PBLC SCHS,25239 Craigs Creek Road,New Castle,VA,24127,,(540)864-5185,No,No,No,†,309.00000,32.68000,9.5000000,–,–
510030000120,VA-008-0080370,5100300,VA-008,PK,05,CRAIGSVILLE ELEM,AUGUSTA CO PBLC SCHS,100 East First St,Craigsville,VA,24430,,(540)997-9184,No,No,Yes,Yes,131.00000,13.50000,9.7000000,–,–
510004202394,VA-901-9010019,5100042,VA-901,UG,UG,CRATER JUVENILE DETENTION HOME,DOE SOP EDUC PROGRAMS,6102 County Dr.,Disputanta,VA,23842,,(804)732-3803,No,No,No,†,0.00000,–,†,–,–
510384001682,VA-128-1280230,5103840,VA-128,PK,05,CREEDS ELEM,VA BEACH CITY PBLC SCHS,920 Princess Anne Rd,Virginia Beach,VA,23457,1498,(757)648-2400,No,No,No,†,284.00000,21.25000,13.4000000,–,–
510371002630,VA-127-1270440,5103710,VA-127,PK,05,CREEKSIDE ELEM,SUFFOLK CITY PBLC SCHS,1000 Bennetts Creek Park Road,Suffolk,VA,23435,,(757)923-4251,No,No,Yes,Yes,731.00000,45.00000,16.2000000,–,–
510225002773,VA-053-0530540,5102250,VA-053,PK,05,CREIGHTON'S CORNER ELEM,LOUDOUN CO PBLC SCHS,23171 Minerva Drive,Ashburn,VA,20148,,(703)957-4480,No,No,No,†,1087.00000,57.00000,19.1000000,–,–
510189000793,VA-043-0430400,5101890,VA-043,PK,05,CRESTVIEW ELEM,HENRICO CO PBLC SCHS,1901 Charles St,Richmond,VA,23226,,(804)673-3775,No,No,No,†,327.00000,21.50000,15.2000000,–,–
510084000325,VA-021-0210560,5100840,VA-021,PK,05,CRESTWOOD ELEM,CHESTERFIELD CO PBLC SCHS,7600 Whittington Dr.,Richmond,VA,23225,2137,(804)560-2710,No,No,Yes,Yes,560.00000,43.28000,12.9000000,–,–
510126000454,VA-029-0290870,5101260,VA-029,PK,06,CRESTWOOD ELEM,FAIRFAX CO PBLC SCHS,6010 Hanover Ave,Springfield,VA,22150,,(703)923-5400,No,No,Yes,Yes,559.00000,47.19000,11.8000000,–,–
510081000286,VA-136-1360700,5100810,VA-136,03,05,CRESTWOOD INTERMEDIATE,CHESAPEAKE CITY PBLC SCHS,1240 Great Bridge Blvd,Chesapeake,VA,23320,,(757)494-7565,No,No,Yes,Yes,719.00000,47.50000,15.1000000,–,–
510081000287,VA-136-1360560,5100810,VA-136,06,08,CRESTWOOD MIDDLE,CHESAPEAKE CITY PBLC SCHS,1420 Great Bridge Blvd,Chesapeake,VA,23320,,(757)494-7560,No,No,No,†,569.00000,48.18000,11.8000000,–,–
510279001169,VA-067-0670330,5102790,VA-067,PK,04,CREWE PRIMARY,NOTTOWAY CO PBLC SCHS,1953 Sunnyside Rd,Crewe,VA,23930,,(434)645-8149,No,No,Yes,Yes,356.00000,29.45000,12.1000000,–,–
510264001237,VA-117-1171393,5102640,VA-117,06,08,CRITTENDEN MIDDLE,NEWPORT NEWS CITY PBLC SCHS,6158 Jefferson Ave,Newport News,VA,23605,,(757)591-4900,No,Yes,No,†,993.00000,70.71000,14.0000000,–,–
510315001330,VA-077-0770020,5103150,VA-077,PK,05,CRITZER ELEM,PULASKI CO PBLC SCHS,100 Critzer Dr,Pulaski,VA,24301,,(540)643-0274,No,No,Yes,Yes,402.00000,26.40000,15.2000000,–,–
510126002118,VA-029-0292020,5101260,VA-029,PK,06,CROSSFIELD ELEM,FAIRFAX CO PBLC SCHS,2791 Fox Mill Rd,Herndon,VA,20171,2000,(703)295-1100,No,No,No,†,542.00000,35.58000,15.2000000,–,–
510008602357,VA-411-4110411,5100086,VA-411,UG,UG,CROSSROADS ALTERNATIVE/BRISTOL CITY,CROSSROADS ALTERNATIVE/BRISTOL CITY,C/O Bristol City Public Schls,Bristol,VA,24201,,(540)669-8181,No,No,No,†,0.00000,–,†,–,–
510267001090,VA-118-1180560,5102670,VA-118,PK,08,CROSSROADS ELEMENTARY,NORFOLK CITY PBLC SCHS,8021 Old Ocean View Rd.,Norfolk,VA,23518,,(757)531-3050,No,No,Yes,Yes,802.00000,64.92000,12.4000000,–,–
510009000020,VA-002-0020340,5100090,VA-002,PK,05,CROZET ELEM,ALBEMARLE CO PBLC SCHS,1407 Crozet Avenue,Crozet,VA,22932,3401,(434)823-4800,No,No,No,†,328.00000,22.30000,14.7000000,–,–
510330000385,VA-124-1240020,5103300,VA-124,PK,05,CRYSTAL SPRING ELEM,ROANOKE CITY PBLC SCHS,2620 Carolina Ave SW,Roanoke,VA,24014,,(540)853-2976,No,No,No,†,325.00000,21.64000,15.0000000,–,–
510126002061,VA-029-0291600,5101260,VA-029,PK,06,CUB RUN ELEM,FAIRFAX CO PBLC SCHS,5301 Sully Station Dr,Centreville,VA,20120,1367,(703)633-7500,No,No,No,†,551.00000,41.27000,13.4000000,–,–
510339002782,VA-082-0820861,5103390,VA-082,PK,05,CUB RUN ELEM,ROCKINGHAM CO PBLC SCHS,1451 South Montevideo Circle,Penn Laird,VA,22846,,(540)289-5854,No,No,Yes,Yes,642.00000,37.00000,17.4000000,–,–
510105000376,VA-024-0240480,5101050,VA-024,09,12,CULPEPER COUNTY HIGH,CULPEPER CO PBLC SCHS,14240 Achievement Drive,Culpeper,VA,22701,,(540)825-8310,No,No,No,†,1149.00000,84.70000,13.6000000,–,–
510105000377,VA-024-0240020,5101050,VA-024,06,08,CULPEPER MIDDLE,CULPEPER CO PBLC SCHS,14300 Achievement Dr,Culpeper,VA,22701,,(540)825-4140,No,No,No,†,1108.00000,77.48000,14.3000000,–,–
510108000383,VA-025-0250140,5101080,VA-025,PK,04,CUMBERLAND ELEM,CUMBERLAND CO PBLC SCHS,PO Box 190,Cumberland,VA,23040,,(804)492-4212,No,No,Yes,Yes,487.00000,38.00000,12.8000000,–,–
510108000057,VA-025-0250151,5101080,VA-025,09,12,CUMBERLAND HIGH,CUMBERLAND CO PBLC SCHS,PO Box 140,Cumberland,VA,23040,,(804)492-4212,No,No,No,†,382.00000,33.63000,11.4000000,–,–
510108000058,VA-025-0250152,5101080,VA-025,05,08,CUMBERLAND MIDDLE,CUMBERLAND CO PBLC SCHS,PO Box 184,Cumberland,VA,23040,,(804)492-4212,No,No,No,†,354.00000,29.37000,12.1000000,–,–
510126000455,VA-029-0291700,5101260,VA-029,PK,06,CUNNINGHAM PARK ELEM,FAIRFAX CO PBLC SCHS,1001 Park St SE,Vienna,VA,22180,,(703)255-5600,No,No,No,†,445.00000,37.00000,12.0000000,–,–
510087000354,VA-022-0220290,5100870,VA-022,KG,05,D G COOLEY ELEM,CLARKE CO PBLC SCHS,240 Westwood Rd,Berryville,VA,22611,,(540)955-6120,No,No,Yes,No,410.00000,30.47000,13.5000000,–,–
510402002171,VA-131-1310080,5104020,VA-131,PK,05,D.J. MONTAGUE ELEM,WILLIAMSBURG-JAMES CITY PBLC SCHS,5380 Centerville Rd,Williamsburg,VA,23188,,(757)258-3022,No,No,Yes,No,464.00000,34.70000,13.4000000,–,–
510313001291,VA-075-0750610,5103130,VA-075,PK,05,DALE CITY ELEM,PRINCE WILLIAM CO PBLC SCHS,14450 Brook Dr,Woodbridge,VA,22193,,(703)670-2208,No,No,Yes,Yes,438.00000,33.50000,13.1000000,–,–
510390001984,VA-094-0940040,5103900,VA-094,06,08,DAMASCUS MIDDLE,WASHINGTON CO PBLC SCHS,32101 Government Rd,Damascus,VA,24236,,(276)739-4100,No,No,No,†,193.00000,18.88000,10.2000000,–,–
510294001214,VA-071-0711680,5102940,VA-071,09,12,DAN RIVER HIGH,PITTSYLVANIA CO PBLC SCHS,100 Dan River Wildcat Cir,Ringgold,VA,24586,,(434)822-7081,No,No,No,†,672.00000,45.73000,14.7000000,–,–
510294001213,VA-071-0711090,5102940,VA-071,06,08,DAN RIVER MIDDLE,PITTSYLVANIA CO PBLC SCHS,5875 Kentuck Rd.,Ringgold,VA,24586,,(434)822-6027,No,No,Yes,Yes,469.00000,39.27000,11.9000000,–,–
510405003042,VA-132-1320075,5104050,VA-132,05,06,DANIEL MORGAN INTERMEDIATE SCHOOL,WINCHESTER CITY PBLC SCHS,48 S. Purcell St.,Winchester,VA,22601,,(540)667-7171,No,No,No,†,623.00000,46.80000,13.3000000,–,–
510405001777,VA-132-1320070,5104050,VA-132,07,08,DANIEL MORGAN MIDDLE,WINCHESTER CITY PBLC SCHS,48 S Purcell Ave,Winchester,VA,22601,,(540)667-7171,No,No,No,†,650.00000,49.43000,13.1000000,–,–
510126002530,VA-029-0292229,5101260,VA-029,PK,06,DANIELS RUN ELEM,FAIRFAX CO PBLC SCHS,3705 Old Lee Hwy,Fairfax,VA,22030,,(703)279-8400,No,No,No,†,731.00000,53.33000,13.7000000,–,–
510415001813,VA-098-0980160,5104150,VA-098,KG,05,DARE ELEM,YORK CO PBLC SCHS,300 Dare Rd,Yorktown,VA,23692,,(757)898-0324,No,No,No,†,358.00000,27.83000,12.9000000,–,–
510264001044,VA-117-1170050,5102640,VA-117,PK,05,DAVID A. DUTROW ELEM,NEWPORT NEWS CITY PBLC SCHS,60 Curtis Tignor Rd,Newport News,VA,23608,,(757)886-7760,No,Yes,No,†,507.00000,29.50000,17.2000000,–,–
510309001275,VA-074-0740340,5103090,VA-074,PK,05,DAVID A. HARRISON ELEM,PRINCE GEORGE CO PBLC SCHS,12900 E Quaker Rd,Disputanta,VA,23842,,(804)991-2242,No,No,Yes,Yes,520.00000,36.00000,14.4000000,–,–
510126002008,VA-029-0290450,5101260,VA-029,UG,UG,DAVIS CAREER CENTER,FAIRFAX CO PBLC SCHS,7731 Leesburg Pike,Falls Church,VA,22043,,(703)714-5600,No,No,No,†,0.00000,–,†,–,–
510189000812,VA-043-0430620,5101890,VA-043,PK,05,DAVIS ELEM,HENRICO CO PBLC SCHS,8801 Nesslewood Dr,Richmond,VA,23229,,(804)527-4620,No,No,No,†,531.00000,31.49000,16.9000000,–,–
510045001944,VA-102-1020201,5100450,VA-102,UG,UG,DAY TREATMENT PROGRAM,BRISTOL CITY PBLC SCHS,383 Baugh Lane,Abingdon,VA,24210,,(276)525-4361,No,No,No,†,0.00000,–,†,–,–
510234002205,VA-115-1150070,5102340,VA-115,PK,05,DEARINGTON ELEM/INNOVATION,LYNCHBURG CITY PBLC SCHS,210 Smyth St,Lynchburg,VA,24501,1539,(434)515-5220,No,Yes,Yes,Yes,169.00000,16.21000,10.4000000,–,–
510081002223,VA-136-1360660,5100810,VA-136,PK,05,DEEP CREEK CENTRAL ELEM,CHESAPEAKE CITY PBLC SCHS,2448 Shipyard Rd,Chesapeake,VA,23323,,(757)558-5356,No,No,No,†,783.00000,45.09000,17.4000000,–,–
510081000288,VA-136-1360210,5100810,VA-136,PK,05,DEEP CREEK ELEM,CHESAPEAKE CITY PBLC SCHS,2809 Forehand Dr,Chesapeake,VA,23323,,(757)558-5333,No,No,No,†,712.00000,45.00000,15.8000000,–,–
510081001832,VA-136-1360100,5100810,VA-136,09,12,DEEP CREEK HIGH,CHESAPEAKE CITY PBLC SCHS,2900 Margaret Booker Dr,Chesapeake,VA,23323,,(757)558-5302,No,Yes,No,†,1577.00000,113.83000,13.9000000,–,–
510081000289,VA-136-1360610,5100810,VA-136,06,08,DEEP CREEK MIDDLE,CHESAPEAKE CITY PBLC SCHS,1955 Deal Dr,Chesapeake,VA,23323,,(757)558-5321,No,No,No,†,839.00000,61.89000,13.6000000,–,–
510189002278,VA-043-0430160,5101890,VA-043,09,12,DEEP RUN HIGH,HENRICO CO PBLC SCHS,4801 Twin Hickory Rd.,Glen Allen,VA,23059,,(804)364-8000,No,Yes,No,†,1988.00000,96.21000,20.7000000,–,–
510264001637,VA-117-1171398,5102640,VA-117,PK,05,DEER PARK ELEM,NEWPORT NEWS CITY PBLC SCHS,11541 Jefferson Ave,Newport News,VA,23601,,(757)591-7470,No,Yes,No,†,549.00000,27.00000,20.3000000,–,–
510126000768,VA-029-0292204,5101260,VA-029,PK,06,DEER PARK ELEM,FAIRFAX CO PBLC SCHS,15109 Carlbern Dr,Centreville,VA,20120,1432,(703)802-5000,No,No,No,†,556.00000,42.84000,13.0000000,–,–
510264002296,VA-117-1171402,5102640,VA-117,PK,PK,DENBIGH EARLY CHILDHOOD CENTER,NEWPORT NEWS CITY PBLC SCHS,15638 Warwick Blvd.,Newport News,VA,23608,,(757)886-7789,No,No,Yes,Yes,340.00000,22.00000,15.5000000,–,–
510264001047,VA-117-1170280,5102640,VA-117,09,12,DENBIGH HIGH,NEWPORT NEWS CITY PBLC SCHS,259 Denbigh Blvd,Newport News,VA,23608,,(757)886-7700,No,Yes,No,†,1194.00000,95.93000,12.4000000,–,–
510384002770,VA-128-1280106,5103840,VA-128,PK,01,DIAMOND SPRINGS ELEM,VA BEACH CITY PBLC SCHS,5225 Learning Circle,Virginia Beach,VA,23462,,(757)648-4240,No,No,Yes,Yes,565.00000,41.00000,13.8000000,–,–
510117000411,VA-027-0270310,5101170,VA-027,KG,05,DINWIDDIE ELEM,DINWIDDIE CO PBLC SCHS,13811 Boydton Plank Rd,Dinwiddie,VA,23841,,(804)469-4580,No,No,Yes,Yes,314.00000,24.83000,12.6000000,–,–
510117000410,VA-027-0270500,5101170,VA-027,09,12,DINWIDDIE HIGH,DINWIDDIE CO PBLC SCHS,P O Box 299,Dinwiddie,VA,23841,,(804)469-4280,No,No,No,†,1309.00000,81.58000,16.0000000,–,–
510117000409,VA-027-0270471,5101170,VA-027,06,08,DINWIDDIE MIDDLE,DINWIDDIE CO PBLC SCHS,P O Box 340,Dinwiddie,VA,23841,,(804)469-5430,No,No,No,†,982.00000,63.67000,15.4000000,–,–
510027003006,VA-007-0070626,5100270,VA-007,PK,05,DISCOVERY ELEM,ARLINGTON CO PBLC SCHS,5241 36th Street North,Arlington,VA,22207,,(703)288-2685,No,No,No,†,536.00000,33.33000,16.1000000,–,–
510225002955,VA-053-0531000,5102250,VA-053,PK,05,DISCOVERY ELEM,LOUDOUN CO PBLC SCHS,44020 Grace Bridge Drive,Ashburn,VA,20147,,(571)252-2370,No,No,No,†,732.00000,53.30000,13.7000000,–,–
510264001062,VA-117-1170130,5102640,VA-117,PK,05,DISCOVERY STEM ACADEMY,NEWPORT NEWS CITY PBLC SCHS,1712 Chestnut Ave,Newport News,VA,23607,,(757)928-6838,No,Yes,Yes,Yes,580.00000,38.00000,15.3000000,–,–
510126000458,VA-029-0290220,5101260,VA-029,PK,06,DOGWOOD ELEM,FAIRFAX CO PBLC SCHS,12300 Glade Dr.,Reston,VA,20191,,(703)262-3100,No,No,Yes,Yes,669.00000,59.67000,11.2000000,–,–
510225002411,VA-053-0530031,5102250,VA-053,PK,12,DOMINION HIGH,LOUDOUN CO PBLC SCHS,21326 Augusta Dr.,Sterling,VA,20164,,(571)434-4400,No,No,No,†,1510.00000,126.41000,11.9000000,–,–
510225001632,VA-053-0530470,5102250,VA-053,PK,05,DOMINION TRAIL ELEM,LOUDOUN CO PBLC SCHS,44045 Bruceton Mills Circle,Ashburn,VA,20147,,(571)252-2340,No,No,No,†,640.00000,38.50000,16.6000000,–,–
